1779257378113.0,1773644340,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257378113.0,1773644340,769756,3.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257378114.0,1773644340,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257378114.0,1773644340,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257378732.0,1773644400,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257378733.0,1773644400,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257378733.0,1773644400,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257379950.0,1773644460,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257379951.0,1773644460,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257379951.0,1773644460,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257380696.0,1773644520,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257380697.0,1773644520,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257380698.0,1773644520,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257380698.0,1773644520,1054254,1.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257381381.0,1773644580,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257381382.0,1773644580,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257381382.0,1773644580,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257381382.0,1773644580,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257382065.0,1773644640,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257382066.0,1773644640,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257382067.0,1773644640,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257382067.0,1773644640,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257382753.0,1773644700,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257382754.0,1773644700,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257382754.0,1773644700,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257382755.0,1773644700,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257383622.0,1773644760,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257383623.0,1773644760,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257383623.0,1773644760,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257383624.0,1773644760,1005939,0.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257384291.0,1773644820,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257384292.0,1773644820,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257384292.0,1773644820,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257384292.0,1773644820,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257384928.0,1773644880,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257384929.0,1773644880,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257384929.0,1773644880,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257384929.0,1773644880,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257384930.0,1773644880,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257385604.0,1773644940,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257385604.0,1773644940,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257385605.0,1773644940,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257385605.0,1773644940,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257385605.0,1773644940,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257385991.0,1773645000,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257385992.0,1773645000,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257385993.0,1773645000,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257385993.0,1773645000,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257385993.0,1773645000,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257386787.0,1773645060,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257386788.0,1773645060,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257386788.0,1773645060,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257386789.0,1773645060,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
